outcome,outcome_col,feature_delta,stratum,n,partial_r,abs_partial_r,p_value,threshold,clears_threshold,direction
spread,point_differential,def_epa_pass_allowed_delta,Mid-American,145,-0.0530283506488681,0.0530283506488681,0.5264299245071161,0.08,False,negative
spread,point_differential,def_stuff_rate_allowed_delta,Mid-American,145,-0.03660779285894,0.03660779285894,0.6620043924271897,0.08,False,negative
spread,point_differential,def_explosive_rate_10_allowed_delta,Mid-American,145,0.15181846042415992,0.15181846042415992,0.06831926602945035,0.08,True,positive
spread,point_differential,def_explosive_rate_20_allowed_delta,Mid-American,145,0.09508290283773116,0.09508290283773116,0.25527933976754347,0.08,True,positive
spread,point_differential,def_pts_per_opportunity_allowed_delta,Mid-American,145,-0.00015987820164657315,0.00015987820164657315,0.9984772176865707,0.08,False,negative
spread,point_differential,def_sack_rate_delta,Mid-American,145,0.17194582805298014,0.17194582805298014,0.038639099831266,0.08,True,positive
spread,point_differential,off_success_rate_rush_delta,Mountain West,141,-0.03341099978161991,0.03341099978161991,0.6940891192648452,0.08,False,negative
spread,point_differential,off_success_rate_pass_delta,Mountain West,141,0.06547912877424045,0.06547912877424045,0.44045284024495085,0.08,False,positive
spread,point_differential,off_success_rate_std_downs_delta,Mountain West,141,0.08612992381444651,0.08612992381444651,0.30985767298742484,0.08,True,positive
spread,point_differential,off_success_rate_pass_downs_delta,Mountain West,141,-0.12428434379440487,0.12428434379440487,0.14200720887225537,0.08,True,negative
spread,point_differential,off_epa_rush_delta,Mountain West,141,-0.05144276357656556,0.05144276357656556,0.5446391032083894,0.08,False,negative
spread,point_differential,off_epa_pass_delta,Mountain West,141,0.03831115478095285,0.03831115478095285,0.6519636858362666,0.08,False,positive
spread,point_differential,off_explosive_rate_10_delta,Mountain West,141,-0.11748826191185865,0.11748826191185865,0.1652931637272011,0.08,True,negative
spread,point_differential,off_explosive_rate_20_delta,Mountain West,141,0.04640306582080612,0.04640306582080612,0.5847941033977135,0.08,False,positive
spread,point_differential,off_stuff_rate_delta,Mountain West,141,0.04398312011678308,0.04398312011678308,0.6045473801722513,0.08,False,positive
spread,point_differential,off_line_yards_per_rush_delta,Mountain West,141,-0.02278759159156165,0.02278759159156165,0.7885347363662779,0.08,False,negative
spread,point_differential,off_pts_per_opportunity_delta,Mountain West,140,0.13563924258392948,0.13563924258392948,0.11006295102290424,0.08,True,positive
spread,point_differential,rush_rate_std_downs_delta,Mountain West,141,0.24707415283608244,0.24707415283608244,0.003140283063839936,0.08,True,positive
spread,point_differential,rush_rate_pass_downs_delta,Mountain West,141,0.2387718359956309,0.2387718359956309,0.004352953904906193,0.08,True,positive
spread,point_differential,off_sack_rate_allowed_delta,Mountain West,141,-0.01936904031742665,0.01936904031742665,0.8196705958756164,0.08,False,negative
spread,point_differential,def_success_rate_rush_allowed_delta,Mountain West,141,0.03341099978161991,0.03341099978161991,0.6940891192648452,0.08,False,positive
spread,point_differential,def_success_rate_pass_allowed_delta,Mountain West,141,-0.06547912877424045,0.06547912877424045,0.44045284024495085,0.08,False,negative
spread,point_differential,def_success_rate_std_downs_allowed_delta,Mountain West,141,-0.08612992381444651,0.08612992381444651,0.30985767298742484,0.08,True,negative
spread,point_differential,def_epa_rush_allowed_delta,Mountain West,141,0.05144276357656556,0.05144276357656556,0.5446391032083894,0.08,False,positive
spread,point_differential,def_epa_pass_allowed_delta,Mountain West,141,-0.03831115478095285,0.03831115478095285,0.6519636858362666,0.08,False,negative
spread,point_differential,def_stuff_rate_allowed_delta,Mountain West,141,-0.04398312011678308,0.04398312011678308,0.6045473801722513,0.08,False,negative
spread,point_differential,def_explosive_rate_10_allowed_delta,Mountain West,141,0.11748826191185865,0.11748826191185865,0.1652931637272011,0.08,True,positive
spread,point_differential,def_explosive_rate_20_allowed_delta,Mountain West,141,-0.04640306582080612,0.04640306582080612,0.5847941033977135,0.08,False,negative
spread,point_differential,def_pts_per_opportunity_allowed_delta,Mountain West,140,-0.13563924258392948,0.13563924258392948,0.11006295102290424,0.08,True,negative
spread,point_differential,def_sack_rate_delta,Mountain West,141,0.01936904031742665,0.01936904031742665,0.8196705958756164,0.08,False,positive
spread,point_differential,off_success_rate_rush_delta,Pac-12,111,0.11576529173064898,0.11576529173064898,0.22630610010210098,0.08,True,positive
spread,point_differential,off_success_rate_pass_delta,Pac-12,111,0.3131481612569319,0.3131481612569319,0.0008185176534122229,0.08,True,positive
spread,point_differential,off_success_rate_std_downs_delta,Pac-12,111,0.23850710595346347,0.23850710595346347,0.011706353452859343,0.08,True,positive
spread,point_differential,off_success_rate_pass_downs_delta,Pac-12,111,0.1330671339086548,0.1330671339086548,0.16383789978829552,0.08,True,positive
spread,point_differential,off_epa_rush_delta,Pac-12,111,0.09368676249887228,0.09368676249887228,0.3280589946322817,0.08,True,positive
spread,point_differential,off_epa_pass_delta,Pac-12,111,0.12581263250544528,0.12581263250544528,0.18825856457086013,0.08,True,positive
spread,point_differential,off_explosive_rate_10_delta,Pac-12,111,-0.007410063561988256,0.007410063561988256,0.9384746542513985,0.08,False,negative
spread,point_differential,off_explosive_rate_20_delta,Pac-12,111,-0.120945495704989,0.120945495704989,0.20606395883778073,0.08,True,negative
spread,point_differential,off_stuff_rate_delta,Pac-12,111,-0.0042550589693040805,0.0042550589693040805,0.9646472981272867,0.08,False,negative
spread,point_differential,off_line_yards_per_rush_delta,Pac-12,111,0.07837973318085348,0.07837973318085348,0.4135326028028395,0.08,False,positive
spread,point_differential,off_pts_per_opportunity_delta,Pac-12,111,0.12350600737104009,0.12350600737104009,0.19655209443172686,0.08,True,positive
spread,point_differential,rush_rate_std_downs_delta,Pac-12,111,0.18415700566389243,0.18415700566389243,0.05301075346835926,0.08,True,positive
spread,point_differential,rush_rate_pass_downs_delta,Pac-12,111,0.3356047294601029,0.3356047294601029,0.00031723030967504716,0.08,True,positive
spread,point_differential,off_sack_rate_allowed_delta,Pac-12,111,-0.2590741088292198,0.2590741088292198,0.006038927306629217,0.08,True,negative
spread,point_differential,def_success_rate_rush_allowed_delta,Pac-12,111,-0.11576529173064898,0.11576529173064898,0.22630610010210098,0.08,True,negative
spread,point_differential,def_success_rate_pass_allowed_delta,Pac-12,111,-0.3131481612569319,0.3131481612569319,0.0008185176534122229,0.08,True,negative
spread,point_differential,def_success_rate_std_downs_allowed_delta,Pac-12,111,-0.23850710595346347,0.23850710595346347,0.011706353452859343,0.08,True,negative
spread,point_differential,def_epa_rush_allowed_delta,Pac-12,111,-0.09368676249887228,0.09368676249887228,0.3280589946322817,0.08,True,negative
spread,point_differential,def_epa_pass_allowed_delta,Pac-12,111,-0.12581263250544528,0.12581263250544528,0.18825856457086013,0.08,True,negative
spread,point_differential,def_stuff_rate_allowed_delta,Pac-12,111,0.0042550589693040805,0.0042550589693040805,0.9646472981272867,0.08,False,positive
spread,point_differential,def_explosive_rate_10_allowed_delta,Pac-12,111,0.007410063561988256,0.007410063561988256,0.9384746542513985,0.08,False,positive
spread,point_differential,def_explosive_rate_20_allowed_delta,Pac-12,111,0.120945495704989,0.120945495704989,0.20606395883778073,0.08,True,positive
spread,point_differential,def_pts_per_opportunity_allowed_delta,Pac-12,111,-0.12350600737104009,0.12350600737104009,0.19655209443172686,0.08,True,negative
spread,point_differential,def_sack_rate_delta,Pac-12,111,0.2590741088292198,0.2590741088292198,0.006038927306629217,0.08,True,positive
spread,point_differential,off_success_rate_rush_delta,SEC,179,-0.09509518487341316,0.09509518487341316,0.20542534298442752,0.08,True,negative
spread,point_differential,off_success_rate_pass_delta,SEC,179,0.22584619234617048,0.22584619234617048,0.0023671843928602426,0.08,True,positive
spread,point_differential,off_success_rate_std_downs_delta,SEC,179,-0.052097223507046465,0.052097223507046465,0.4885601374150183,0.08,False,negative
spread,point_differential,off_success_rate_pass_downs_delta,SEC,179,0.09905640895948614,0.09905640895948614,0.18708663086284444,0.08,True,positive
spread,point_differential,off_epa_rush_delta,SEC,179,-0.10467316580053963,0.10467316580053963,0.16318054301856874,0.08,True,negative
spread,point_differential,off_epa_pass_delta,SEC,179,0.15794775608854683,0.15794775608854683,0.0347151161673197,0.08,True,positive
spread,point_differential,off_explosive_rate_10_delta,SEC,179,-0.19094197171302782,0.19094197171302782,0.010457185483212368,0.08,True,negative
spread,point_differential,off_explosive_rate_20_delta,SEC,179,-0.028359258874369048,0.028359258874369048,0.7062934808518658,0.08,False,negative
spread,point_differential,off_stuff_rate_delta,SEC,179,-0.02874027689012751,0.02874027689012751,0.7025327542974467,0.08,False,negative
spread,point_differential,off_line_yards_per_rush_delta,SEC,179,-0.050785536693410294,0.050785536693410294,0.4995869242218306,0.08,False,negative
spread,point_differential,off_pts_per_opportunity_delta,SEC,179,0.2834980415278151,0.2834980415278151,0.00012027163911011287,0.08,True,positive
spread,point_differential,rush_rate_std_downs_delta,SEC,179,0.4184466704842728,0.4184466704842728,5.5790236450223554e-09,0.08,True,positive
spread,point_differential,rush_rate_pass_downs_delta,SEC,179,0.3637142060963763,0.3637142060963763,5.59937118646176e-07,0.08,True,positive
spread,point_differential,off_sack_rate_allowed_delta,SEC,179,-0.07479960953922557,0.07479960953922557,0.3196709088691002,0.08,False,negative
spread,point_differential,def_success_rate_rush_allowed_delta,SEC,179,0.09509518487341316,0.09509518487341316,0.20542534298442752,0.08,True,positive
spread,point_differential,def_success_rate_pass_allowed_delta,SEC,179,-0.22584619234617048,0.22584619234617048,0.0023671843928602426,0.08,True,negative
spread,point_differential,def_success_rate_std_downs_allowed_delta,SEC,179,0.052097223507046465,0.052097223507046465,0.4885601374150183,0.08,False,positive
spread,point_differential,def_epa_rush_allowed_delta,SEC,179,0.10467316580053963,0.10467316580053963,0.16318054301856874,0.08,True,positive
spread,point_differential,def_epa_pass_allowed_delta,SEC,179,-0.15794775608854683,0.15794775608854683,0.0347151161673197,0.08,True,negative
spread,point_differential,def_stuff_rate_allowed_delta,SEC,179,0.02874027689012751,0.02874027689012751,0.7025327542974467,0.08,False,positive
spread,point_differential,def_explosive_rate_10_allowed_delta,SEC,179,0.19094197171302782,0.19094197171302782,0.010457185483212368,0.08,True,positive
spread,point_differential,def_explosive_rate_20_allowed_delta,SEC,179,0.028359258874369048,0.028359258874369048,0.7062934808518658,0.08,False,positive
spread,point_differential,def_pts_per_opportunity_allowed_delta,SEC,179,-0.2834980415278151,0.2834980415278151,0.00012027163911011287,0.08,True,negative
spread,point_differential,def_sack_rate_delta,SEC,179,0.07479960953922557,0.07479960953922557,0.3196709088691002,0.08,False,positive
spread,point_differential,off_success_rate_rush_delta,Sun Belt,171,-0.10319192757495332,0.10319192757495332,0.1792394191019863,0.08,True,negative
spread,point_differential,off_success_rate_pass_delta,Sun Belt,171,0.23397052799242757,0.23397052799242757,0.002070098226237321,0.08,True,positive
spread,point_differential,off_success_rate_std_downs_delta,Sun Belt,171,-0.04540954627244953,0.04540954627244953,0.5553543470435495,0.08,False,negative
spread,point_differential,off_success_rate_pass_downs_delta,Sun Belt,171,0.24564502470866234,0.24564502470866234,0.0012018904755989547,0.08,True,positive
spread,point_differential,off_epa_rush_delta,Sun Belt,171,-0.20439143792317355,0.20439143792317355,0.007328636220996791,0.08,True,negative
spread,point_differential,off_epa_pass_delta,Sun Belt,171,0.23557569098169853,0.23557569098169853,0.0019239333896243981,0.08,True,positive
spread,point_differential,off_explosive_rate_10_delta,Sun Belt,171,0.1418573414122793,0.1418573414122793,0.06419971006664202,0.08,True,positive
spread,point_differential,off_explosive_rate_20_delta,Sun Belt,171,-0.13457813547206038,0.13457813547206038,0.07927265894068111,0.08,True,negative
spread,point_differential,off_stuff_rate_delta,Sun Belt,171,0.10172190458438478,0.10172190458438478,0.18554730448461904,0.08,True,positive
spread,point_differential,off_line_yards_per_rush_delta,Sun Belt,171,-0.21049888847532536,0.21049888847532536,0.0057189763620870485,0.08,True,negative
spread,point_differential,off_pts_per_opportunity_delta,Sun Belt,170,0.15152721998075597,0.15152721998075597,0.04855237035084597,0.08,True,positive
spread,point_differential,rush_rate_std_downs_delta,Sun Belt,171,0.25780494671697174,0.25780494671697174,0.0006634834617188162,0.08,True,positive
spread,point_differential,rush_rate_pass_downs_delta,Sun Belt,171,0.10657592257786466,0.10657592257786466,0.16532173835109032,0.08,True,positive
spread,point_differential,off_sack_rate_allowed_delta,Sun Belt,171,-0.1359842977216281,0.1359842977216281,0.07615749527283895,0.08,True,negative
spread,point_differential,def_success_rate_rush_allowed_delta,Sun Belt,171,0.10319192757495332,0.10319192757495332,0.1792394191019863,0.08,True,positive
spread,point_differential,def_success_rate_pass_allowed_delta,Sun Belt,171,-0.23397052799242757,0.23397052799242757,0.002070098226237321,0.08,True,negative
