outcome,outcome_col,feature_delta,stratum,n,partial_r,abs_partial_r,p_value,threshold,clears_threshold,direction,trajectory_bucket
over_under,total_points,def_success_rate_pass_allowed_delta,Big 12,63,-0.07647919129199837,0.07647919129199837,0.5513405801842869,0.08,False,negative,conf_games_2_4
over_under,total_points,def_success_rate_std_downs_allowed_delta,Big 12,63,-0.08651571850923279,0.08651571850923279,0.5001765590681905,0.08,True,negative,conf_games_2_4
over_under,total_points,def_epa_rush_allowed_delta,Big 12,63,0.07639236567107686,0.07639236567107686,0.5517938973662454,0.08,False,positive,conf_games_2_4
over_under,total_points,def_epa_pass_allowed_delta,Big 12,63,-0.058959373450055946,0.058959373450055946,0.6462313056033991,0.08,False,negative,conf_games_2_4
over_under,total_points,def_stuff_rate_allowed_delta,Big 12,63,-0.16595527289434694,0.16595527289434694,0.1936398365889992,0.08,True,negative,conf_games_2_4
over_under,total_points,def_explosive_rate_10_allowed_delta,Big 12,63,0.12686206691347762,0.12686206691347762,0.321791575906979,0.08,True,positive,conf_games_2_4
over_under,total_points,def_explosive_rate_20_allowed_delta,Big 12,63,0.25238644757953294,0.25238644757953294,0.04598028142821036,0.08,True,positive,conf_games_2_4
over_under,total_points,def_pts_per_opportunity_allowed_delta,Big 12,62,-0.13768003164255063,0.13768003164255063,0.28591621224679215,0.08,True,negative,conf_games_2_4
over_under,total_points,def_sack_rate_delta,Big 12,63,0.012587670752149671,0.012587670752149671,0.9220000616749556,0.08,False,positive,conf_games_2_4
over_under,total_points,off_success_rate_rush_delta,Big Ten,70,-0.07500132551398989,0.07500132551398989,0.5371835983150796,0.08,False,negative,conf_games_2_4
over_under,total_points,off_success_rate_pass_delta,Big Ten,70,0.06383311963594826,0.06383311963594826,0.5995930139451959,0.08,False,positive,conf_games_2_4
over_under,total_points,off_success_rate_std_downs_delta,Big Ten,70,-0.07393996255347576,0.07393996255347576,0.5429746548275065,0.08,False,negative,conf_games_2_4
over_under,total_points,off_success_rate_pass_downs_delta,Big Ten,70,0.10140825903811254,0.10140825903811254,0.4035364543032226,0.08,True,positive,conf_games_2_4
over_under,total_points,off_epa_rush_delta,Big Ten,70,-0.07603984800901026,0.07603984800901026,0.5315467016083373,0.08,False,negative,conf_games_2_4
over_under,total_points,off_epa_pass_delta,Big Ten,70,0.029846748506012495,0.029846748506012495,0.8062441808561157,0.08,False,positive,conf_games_2_4
over_under,total_points,off_explosive_rate_10_delta,Big Ten,70,0.036765809937153275,0.036765809937153275,0.7625237125465704,0.08,False,positive,conf_games_2_4
over_under,total_points,off_explosive_rate_20_delta,Big Ten,70,0.05093020169549464,0.05093020169549464,0.6754265457588775,0.08,False,positive,conf_games_2_4
over_under,total_points,off_stuff_rate_delta,Big Ten,70,0.15009389458423592,0.15009389458423592,0.21489991082327536,0.08,True,positive,conf_games_2_4
over_under,total_points,off_line_yards_per_rush_delta,Big Ten,70,-0.0732179315096104,0.0732179315096104,0.5469315326473888,0.08,False,negative,conf_games_2_4
over_under,total_points,off_pts_per_opportunity_delta,Big Ten,70,0.10606338521126923,0.10606338521126923,0.38218338818776215,0.08,True,positive,conf_games_2_4
over_under,total_points,rush_rate_std_downs_delta,Big Ten,70,-0.18966770883168813,0.18966770883168813,0.11580850568979434,0.08,True,negative,conf_games_2_4
over_under,total_points,rush_rate_pass_downs_delta,Big Ten,70,-0.015972803396731475,0.015972803396731475,0.8955853334511875,0.08,False,negative,conf_games_2_4
over_under,total_points,off_sack_rate_allowed_delta,Big Ten,70,0.17910819070898787,0.17910819070898787,0.13792293932737815,0.08,True,positive,conf_games_2_4
over_under,total_points,def_success_rate_rush_allowed_delta,Big Ten,70,0.07500132551398989,0.07500132551398989,0.5371835983150796,0.08,False,positive,conf_games_2_4
over_under,total_points,def_success_rate_pass_allowed_delta,Big Ten,70,-0.06383311963594826,0.06383311963594826,0.5995930139451959,0.08,False,negative,conf_games_2_4
over_under,total_points,def_success_rate_std_downs_allowed_delta,Big Ten,70,0.07393996255347576,0.07393996255347576,0.5429746548275065,0.08,False,positive,conf_games_2_4
over_under,total_points,def_epa_rush_allowed_delta,Big Ten,70,0.07603984800901026,0.07603984800901026,0.5315467016083373,0.08,False,positive,conf_games_2_4
over_under,total_points,def_epa_pass_allowed_delta,Big Ten,70,-0.029846748506012495,0.029846748506012495,0.8062441808561157,0.08,False,negative,conf_games_2_4
over_under,total_points,def_stuff_rate_allowed_delta,Big Ten,70,-0.15009389458423592,0.15009389458423592,0.21489991082327536,0.08,True,negative,conf_games_2_4
over_under,total_points,def_explosive_rate_10_allowed_delta,Big Ten,70,-0.036765809937153275,0.036765809937153275,0.7625237125465704,0.08,False,negative,conf_games_2_4
over_under,total_points,def_explosive_rate_20_allowed_delta,Big Ten,70,-0.05093020169549464,0.05093020169549464,0.6754265457588775,0.08,False,negative,conf_games_2_4
over_under,total_points,def_pts_per_opportunity_allowed_delta,Big Ten,70,-0.10606338521126923,0.10606338521126923,0.38218338818776215,0.08,True,negative,conf_games_2_4
over_under,total_points,def_sack_rate_delta,Big Ten,70,-0.17910819070898787,0.17910819070898787,0.13792293932737815,0.08,True,negative,conf_games_2_4
over_under,total_points,off_success_rate_rush_delta,Conference USA,44,-0.08485057417026913,0.08485057417026913,0.5839520687687577,0.08,True,negative,conf_games_2_4
over_under,total_points,off_success_rate_pass_delta,Conference USA,44,-0.06706009245568903,0.06706009245568903,0.6653722626966158,0.08,False,negative,conf_games_2_4
over_under,total_points,off_success_rate_std_downs_delta,Conference USA,44,-0.041134766510501866,0.041134766510501866,0.790921459250571,0.08,False,negative,conf_games_2_4
over_under,total_points,off_success_rate_pass_downs_delta,Conference USA,44,0.014151547870553893,0.014151547870553893,0.9273552466077553,0.08,False,positive,conf_games_2_4
over_under,total_points,off_epa_rush_delta,Conference USA,44,0.07593928864993522,0.07593928864993522,0.6241824881876199,0.08,False,positive,conf_games_2_4
over_under,total_points,off_epa_pass_delta,Conference USA,44,0.06278562874989949,0.06278562874989949,0.6855634634610537,0.08,False,positive,conf_games_2_4
over_under,total_points,off_explosive_rate_10_delta,Conference USA,44,-0.07287511813164171,0.07287511813164171,0.6382774841516394,0.08,False,negative,conf_games_2_4
over_under,total_points,off_explosive_rate_20_delta,Conference USA,44,0.007753838582040734,0.007753838582040734,0.9601597023899311,0.08,False,positive,conf_games_2_4
over_under,total_points,off_stuff_rate_delta,Conference USA,44,-0.10003741125610024,0.10003741125610024,0.5182186363420114,0.08,True,negative,conf_games_2_4
over_under,total_points,off_line_yards_per_rush_delta,Conference USA,44,0.09481379146767933,0.09481379146767933,0.5404057448146904,0.08,True,positive,conf_games_2_4
over_under,total_points,off_pts_per_opportunity_delta,Conference USA,44,-0.023105810257730015,0.023105810257730015,0.881652991869783,0.08,False,negative,conf_games_2_4
over_under,total_points,rush_rate_std_downs_delta,Conference USA,44,-0.05029917437305982,0.05029917437305982,0.7457509133011867,0.08,False,negative,conf_games_2_4
over_under,total_points,rush_rate_pass_downs_delta,Conference USA,44,0.13719144479717615,0.13719144479717615,0.37452124520615326,0.08,True,positive,conf_games_2_4
over_under,total_points,off_sack_rate_allowed_delta,Conference USA,44,-0.19211861180307332,0.19211861180307332,0.2115331403380031,0.08,True,negative,conf_games_2_4
over_under,total_points,def_success_rate_rush_allowed_delta,Conference USA,44,0.08485057417026913,0.08485057417026913,0.5839520687687577,0.08,True,positive,conf_games_2_4
over_under,total_points,def_success_rate_pass_allowed_delta,Conference USA,44,0.06706009245568903,0.06706009245568903,0.6653722626966158,0.08,False,positive,conf_games_2_4
over_under,total_points,def_success_rate_std_downs_allowed_delta,Conference USA,44,0.041134766510501866,0.041134766510501866,0.790921459250571,0.08,False,positive,conf_games_2_4
over_under,total_points,def_epa_rush_allowed_delta,Conference USA,44,-0.07593928864993522,0.07593928864993522,0.6241824881876199,0.08,False,negative,conf_games_2_4
over_under,total_points,def_epa_pass_allowed_delta,Conference USA,44,-0.06278562874989949,0.06278562874989949,0.6855634634610537,0.08,False,negative,conf_games_2_4
over_under,total_points,def_stuff_rate_allowed_delta,Conference USA,44,0.10003741125610024,0.10003741125610024,0.5182186363420114,0.08,True,positive,conf_games_2_4
over_under,total_points,def_explosive_rate_10_allowed_delta,Conference USA,44,0.07287511813164171,0.07287511813164171,0.6382774841516394,0.08,False,positive,conf_games_2_4
over_under,total_points,def_explosive_rate_20_allowed_delta,Conference USA,44,-0.007753838582040734,0.007753838582040734,0.9601597023899311,0.08,False,negative,conf_games_2_4
over_under,total_points,def_pts_per_opportunity_allowed_delta,Conference USA,44,0.023105810257730015,0.023105810257730015,0.881652991869783,0.08,False,positive,conf_games_2_4
over_under,total_points,def_sack_rate_delta,Conference USA,44,0.19211861180307332,0.19211861180307332,0.2115331403380031,0.08,True,positive,conf_games_2_4
over_under,total_points,off_success_rate_rush_delta,Mid-American,57,-0.18627825880123353,0.18627825880123353,0.16532291943147326,0.08,True,negative,conf_games_2_4
over_under,total_points,off_success_rate_pass_delta,Mid-American,57,0.09518269868348395,0.09518269868348395,0.4812493924792612,0.08,True,positive,conf_games_2_4
over_under,total_points,off_success_rate_std_downs_delta,Mid-American,57,-0.17807873068940316,0.17807873068940316,0.18507160816944151,0.08,True,negative,conf_games_2_4
over_under,total_points,off_success_rate_pass_downs_delta,Mid-American,57,0.03659433973977448,0.03659433973977448,0.7869673063350562,0.08,False,positive,conf_games_2_4
over_under,total_points,off_epa_rush_delta,Mid-American,57,-0.06242852559687655,0.06242852559687655,0.6445593869591788,0.08,False,negative,conf_games_2_4
over_under,total_points,off_epa_pass_delta,Mid-American,57,0.09504050141832654,0.09504050141832654,0.4819077378514492,0.08,True,positive,conf_games_2_4
over_under,total_points,off_explosive_rate_10_delta,Mid-American,57,-0.2462510012748467,0.2462510012748467,0.06481779501196525,0.08,True,negative,conf_games_2_4
over_under,total_points,off_explosive_rate_20_delta,Mid-American,57,0.0893537271505586,0.0893537271505586,0.5086223763777488,0.08,True,positive,conf_games_2_4
over_under,total_points,off_stuff_rate_delta,Mid-American,57,-0.25251387765222116,0.25251387765222116,0.05808739388631636,0.08,True,negative,conf_games_2_4
over_under,total_points,off_line_yards_per_rush_delta,Mid-American,57,0.15214812895216004,0.15214812895216004,0.2585448491427777,0.08,True,positive,conf_games_2_4
over_under,total_points,off_pts_per_opportunity_delta,Mid-American,57,0.11576126044775487,0.11576126044775487,0.3911665487948548,0.08,True,positive,conf_games_2_4
over_under,total_points,rush_rate_std_downs_delta,Mid-American,57,-0.14660859553939165,0.14660859553939165,0.2764884998945366,0.08,True,negative,conf_games_2_4
over_under,total_points,rush_rate_pass_downs_delta,Mid-American,57,-0.022471053575760527,0.022471053575760527,0.8682238154899674,0.08,False,negative,conf_games_2_4
over_under,total_points,off_sack_rate_allowed_delta,Mid-American,57,-0.1701465745267166,0.1701465745267166,0.20573901926968338,0.08,True,negative,conf_games_2_4
over_under,total_points,def_success_rate_rush_allowed_delta,Mid-American,57,0.18627825880123353,0.18627825880123353,0.16532291943147326,0.08,True,positive,conf_games_2_4
over_under,total_points,def_success_rate_pass_allowed_delta,Mid-American,57,-0.09518269868348395,0.09518269868348395,0.4812493924792612,0.08,True,negative,conf_games_2_4
over_under,total_points,def_success_rate_std_downs_allowed_delta,Mid-American,57,0.17807873068940316,0.17807873068940316,0.18507160816944151,0.08,True,positive,conf_games_2_4
over_under,total_points,def_epa_rush_allowed_delta,Mid-American,57,0.06242852559687655,0.06242852559687655,0.6445593869591788,0.08,False,positive,conf_games_2_4
over_under,total_points,def_epa_pass_allowed_delta,Mid-American,57,-0.09504050141832654,0.09504050141832654,0.4819077378514492,0.08,True,negative,conf_games_2_4
over_under,total_points,def_stuff_rate_allowed_delta,Mid-American,57,0.25251387765222116,0.25251387765222116,0.05808739388631636,0.08,True,positive,conf_games_2_4
over_under,total_points,def_explosive_rate_10_allowed_delta,Mid-American,57,0.2462510012748467,0.2462510012748467,0.06481779501196525,0.08,True,positive,conf_games_2_4
over_under,total_points,def_explosive_rate_20_allowed_delta,Mid-American,57,-0.0893537271505586,0.0893537271505586,0.5086223763777488,0.08,True,negative,conf_games_2_4
over_under,total_points,def_pts_per_opportunity_allowed_delta,Mid-American,57,-0.11576126044775487,0.11576126044775487,0.3911665487948548,0.08,True,negative,conf_games_2_4
over_under,total_points,def_sack_rate_delta,Mid-American,57,0.1701465745267166,0.1701465745267166,0.20573901926968338,0.08,True,positive,conf_games_2_4
over_under,total_points,off_success_rate_rush_delta,Mountain West,57,0.02325163778999484,0.02325163778999484,0.8636890994428714,0.08,False,positive,conf_games_2_4
over_under,total_points,off_success_rate_pass_delta,Mountain West,57,0.21046925067382755,0.21046925067382755,0.1160750362884795,0.08,True,positive,conf_games_2_4
over_under,total_points,off_success_rate_std_downs_delta,Mountain West,57,0.2749923589786946,0.2749923589786946,0.0384290337151366,0.08,True,positive,conf_games_2_4
over_under,total_points,off_success_rate_pass_downs_delta,Mountain West,57,0.12104026540108673,0.12104026540108673,0.3697765103143772,0.08,True,positive,conf_games_2_4
over_under,total_points,off_epa_rush_delta,Mountain West,57,-0.09529566300092415,0.09529566300092415,0.4807267294487091,0.08,True,negative,conf_games_2_4
over_under,total_points,off_epa_pass_delta,Mountain West,57,0.058980097806169696,0.058980097806169696,0.6629785913708125,0.08,False,positive,conf_games_2_4
over_under,total_points,off_explosive_rate_10_delta,Mountain West,57,-0.02438950933968948,0.02438950933968948,0.8570866162278111,0.08,False,negative,conf_games_2_4
over_under,total_points,off_explosive_rate_20_delta,Mountain West,57,-0.2197081167509543,0.2197081167509543,0.1005601141849246,0.08,True,negative,conf_games_2_4
over_under,total_points,off_stuff_rate_delta,Mountain West,57,-0.11276835146502331,0.11276835146502331,0.40361124998299236,0.08,True,negative,conf_games_2_4
over_under,total_points,off_line_yards_per_rush_delta,Mountain West,57,0.1318631603463916,0.1318631603463916,0.32818947323454023,0.08,True,positive,conf_games_2_4
over_under,total_points,off_pts_per_opportunity_delta,Mountain West,56,-0.12262693557782053,0.12262693557782053,0.3679269345744918,0.08,True,negative,conf_games_2_4
over_under,total_points,rush_rate_std_downs_delta,Mountain West,57,-0.12129764078291207,0.12129764078291207,0.36875206101618135,0.08,True,negative,conf_games_2_4
over_under,total_points,rush_rate_pass_downs_delta,Mountain West,57,-0.06313505927461975,0.06313505927461975,0.6408111440087005,0.08,False,negative,conf_games_2_4
over_under,total_points,off_sack_rate_allowed_delta,Mountain West,57,0.0008599721090157761,0.0008599721090157761,0.9949344223355557,0.08,False,positive,conf_games_2_4
over_under,total_points,def_success_rate_rush_allowed_delta,Mountain West,57,-0.02325163778999484,0.02325163778999484,0.8636890994428714,0.08,False,negative,conf_games_2_4
